draft_year,round,pick_number,team,player_name,position,games_played,points,performance_score,expected_performance,draft_value
2008,2,48,Calgary,Mitch Wahl,R,0.0,0.0,0.0,89.69,-89.69
2008,2,49,Arizona,Jared Staal,R,2.0,0.0,2.0,281.49,-279.49
2008,2,50,Colorado,Cameron Gaunce,D,37.0,9.0,57.61,217.87,-160.26
2008,2,51,NY Rangers,Derek Stepan,C,890.0,515.0,827.74,192.77,634.97
2008,2,52,New Jersey,Brandon Burlon,D,0.0,0.0,0.0,208.52,-208.52
2008,2,53,NY Islanders,Travis Hamonic,D,925.0,244.0,571.05,233.66,337.39
2008,2,54,New Jersey,Patrice Cormier,C,52.0,5.0,63.45,248.43,-184.98
2008,2,55,Minnesota,Marco Scandella,D,784.0,170.0,532.77,433.26,99.51
2008,2,56,Montreal,Danny Kristo,R,0.0,0.0,0.0,253.92,-253.92
2008,2,57,Washington,Eric Mestery,D,0.0,0.0,0.0,232.7,-232.7
2008,2,58,Washington,Dmitri Kugryshev,R,0.0,0.0,0.0,495.57,-495.57
2008,2,60,Toronto,Jimmy Hayes,R,334.0,109.0,583.61,215.71,367.9
2008,3,62,San Jose,Justin Daniels,C,0.0,0.0,0.0,173.49,-173.49
2008,3,63,Los Angeles,Robert Czarnik,C,0.0,0.0,0.0,185.8,-185.8
2008,3,64,Winnipeg,Danick Paquette,R,0.0,0.0,0.0,173.7,-173.7
2008,3,65,St. Louis,Jori Lehtera,C,307.0,111.0,561.19,117.52,443.67
2008,3,66,NY Islanders,David Toews,C,0.0,0.0,0.0,331.97,-331.97
2008,3,67,Philadelphia,Marc-Andre Bourdon,D,45.0,7.0,61.03,245.7,-184.67
2008,3,68,Chicago,Shawn Lalonde,D,1.0,0.0,1.0,88.52,-87.52
2008,3,69,Arizona,Michael Stone,D,552.0,145.0,570.15,195.1,375.05
2008,3,70,St. Louis,James Livingston,R,0.0,0.0,0.0,55.14,-55.14
2008,3,71,Anaheim,Josh Brittain,L,0.0,0.0,0.0,207.72,-207.72
2008,3,72,NY Islanders,Jyri Niemi,D,0.0,0.0,0.0,187.62,-187.62
2008,3,73,NY Islanders,Kirill Petrov,R,0.0,0.0,0.0,70.83,-70.83
2008,3,74,Los Angeles,Andrew Campbell,D,42.0,2.0,46.58,122.8,-76.22
2008,3,75,NY Rangers,Evgeny Grachev,L,34.0,4.0,43.16,238.46,-195.3
2008,3,76,Arizona,Mathieu Brodeur,D,0.0,0.0,0.0,72.12,-72.12
2008,3,78,Calgary,Lance Bouma,L,357.0,76.0,529.55,150.56,378.99
2008,3,79,Ottawa,Zack Smith,L,662.0,204.0,607.22,234.19,373.03
2008,3,80,Florida,Adam Comrie,D,0.0,0.0,0.0,199.44,-199.44
2008,3,81,Buffalo,Corey Fienhage,D,0.0,0.0,0.0,69.86,-69.86
2008,3,82,New Jersey,Adam Henrique,C,1053.0,571.0,798.07,166.57,631.5
2008,3,85,Anaheim,Brandon McMillan,L,171.0,36.0,253.44,243.77,9.67
2008,3,86,Montreal,Steve Quailer,R,0.0,0.0,0.0,200.26,-200.26
2008,3,87,St. Louis,Ian Schultz,R,0.0,0.0,0.0,26.31,-26.31
2008,3,88,Los Angeles,Geordie Wudrick,L,0.0,0.0,0.0,71.24,-71.24
2008,3,89,Dallas,Scott Winkler,C,0.0,0.0,0.0,170.7,-170.7
2008,3,90,NY Rangers,Tomas Kundratek,D,30.0,7.0,46.03,109.44,-63.41
2008,3,91,Detroit,Max Nicastro,D,0.0,0.0,0.0,59.98,-59.98
2008,4,92,San Jose,Samuel Groulx,D,0.0,0.0,0.0,133.62,-133.62
2008,4,94,Winnipeg,Vinny Saponari,R,0.0,0.0,0.0,55.6,-55.6
2008,4,95,St. Louis,David Warsofsky,D,55.0,11.0,80.19,145.49,-65.3
2008,4,96,NY Islanders,Matt Donovan,D,69.0,20.0,114.8,221.8,-107.0
2008,4,97,Boston,Jamie Arniel,C,1.0,0.0,1.0,110.3,-109.3
2008,4,98,Toronto,Mikhail Stefanovich,C,0.0,0.0,0.0,132.71,-132.71
2008,4,99,Arizona,Colin Long,C,0.0,0.0,0.0,190.38,-190.38
2008,4,100,Florida,A.J. Jenks,L,0.0,0.0,0.0,128.5,-128.5
2008,4,101,Buffalo,Justin Jokinen,R,0.0,0.0,0.0,146.94,-146.94
2008,4,102,NY Islanders,David Ullstrom,C,49.0,13.0,78.77,131.88,-53.11
2008,4,103,Edmonton,Johan Motin,D,1.0,0.0,1.0,55.26,-54.26
2008,4,104,Buffalo,Jordon Southorn,D,0.0,0.0,0.0,282.17,-282.17
2008,4,105,Carolina,Michal Jordan,D,79.0,7.0,95.03,148.12,-53.09
2008,4,107,Columbus,Steven Delisle,D,0.0,0.0,0.0,71.46,-71.46
2008,4,108,Calgary,Nick Larson,L,0.0,0.0,0.0,145.03,-145.03
2008,4,109,Ottawa,Andre Petersson,R,1.0,0.0,1.0,86.89,-85.89
2008,4,110,Colorado,Kelsey Tessier,C,0.0,0.0,0.0,219.48,-219.48
2008,4,111,NY Rangers,Dale Weise,R,513.0,125.0,554.65,106.35,448.3
2008,4,112,New Jersey,Matt Delahey,D,0.0,0.0,0.0,255.72,-255.72
2008,4,113,Anaheim,Ryan Hegarty,D,0.0,0.0,0.0,102.82,-102.82
2008,4,114,Calgary,T.J. Brodie,D,962.0,358.0,659.38,88.9,570.48
2008,4,115,Minnesota,Sean Lorenz,D,0.0,0.0,0.0,56.34,-56.34
2008,4,117,Tampa Bay,James Wright,C,146.0,12.0,173.48,241.4,-67.92
2008,4,118,Columbus,Drew Olson,D,0.0,0.0,0.0,99.56,-99.56
2008,4,119,Ottawa,Derek Grant,C,427.0,132.0,608.02,29.07,578.95
2008,4,120,Pittsburgh,Nathan Moon,C,0.0,0.0,0.0,171.69,-171.69
2008,4,121,Detroit,Gustav Nyquist,R,914.0,543.0,840.33,203.72,636.61
2008,5,123,Los Angeles,Andrei Loktionov,C,155.0,48.0,264.92,97.89,167.03
2008,5,124,Winnipeg,Nicklas Lasu,L,0.0,0.0,0.0,98.64,-98.64
2008,5,125,St. Louis,Kristoffer Berglund,D,0.0,0.0,0.0,98.64,-98.64
2008,5,127,Columbus,Matt Calvert,L,566.0,203.0,648.39,96.8,551.59
2008,5,128,Toronto,Greg Pateryn,D,290.0,44.0,390.76,97.53,293.23
2008,5,129,Toronto,Joel Champagne,C,0.0,0.0,0.0,98.64,-98.64
2008,5,130,Toronto,Jerome Flaake,R,0.0,0.0,0.0,98.64,-98.64
2008,5,131,Vancouver,Prabh Rai,C,0.0,0.0,0.0,98.64,-98.64
2008,5,132,Chicago,Teigan Zahn,D,0.0,0.0,0.0,98.64,-98.64
2008,5,133,Edmonton,Philippe Cornet,L,2.0,1.0,4.29,98.63,-94.34
2008,5,134,Buffalo,Jacob Lagace,L,0.0,0.0,0.0,98.64,-98.64
2008,5,135,Columbus,Tomas Kubalik,R,12.0,4.0,21.16,98.58,-77.42
2008,5,136,Nashville,Taylor Stefishen,L,0.0,0.0,0.0,98.64,-98.64
2008,5,137,Columbus,Brent Regner,D,7.0,0.0,7.0,98.62,-91.62
2008,5,138,Montreal,Maxim Trunev,F,0.0,0.0,0.0,98.64,-98.64
2008,5,139,Ottawa,Mark Borowiecki,D,458.0,56.0,455.68,97.35,358.33
2008,5,140,Colorado,Mark Olver,C,74.0,22.0,124.38,98.29,26.09
2008,5,141,NY Rangers,Chris Doyle,L,0.0,0.0,0.0,98.64,-98.64
2008,5,142,New Jersey,Kory Nagy,C,0.0,0.0,0.0,98.64,-98.64
2008,5,143,Anaheim,Stefan Warg,D,0.0,0.0,0.0,98.64,-98.64
2008,5,144,Washington,Joel Broda,C,0.0,0.0,0.0,98.64,-98.64
2008,5,145,Minnesota,Eero Elo,L,0.0,0.0,0.0,98.64,-98.64
2008,5,146,San Jose,Julien Demers,D,0.0,0.0,0.0,98.64,-98.64
2008,5,147,Tampa Bay,Kyle DeCoste,R,0.0,0.0,0.0,98.64,-98.64
2008,5,148,NY Islanders,Matt Martin,L,987.0,178.0,503.02,97.21,405.81
2008,5,149,Dallas,Philip Larsen,D,151.0,37.0,235.73,97.97,137.76
2008,5,151,Detroit,Julien Cayer,C,0.0,0.0,0.0,98.64,-98.64
2008,6,152,Tampa Bay,Mark Barberio,D,272.0,56.0,400.24,82.28,317.96
2008,6,153,Los Angeles,Justin Azevedo,C,0.0,0.0,0.0,83.45,-83.45
2008,6,155,St. Louis,Anthony Nigro,L,0.0,0.0,0.0,83.45,-83.45
2008,6,156,NY Islanders,Jared Spurgeon,D,1008.0,436.0,708.62,81.37,627.25
2008,6,157,Columbus,Cam Atkinson,R,809.0,489.0,848.77,80.96,767.81
2008,6,159,Arizona,Brett Hextall,R,0.0,0.0,0.0,83.45,-83.45
2008,6,160,Tampa Bay,Luke Witkowski,D,132.0,13.0,161.77,82.98,78.79
2008,6,161,Vancouver,Mats Josten-Froshaug,C,0.0,0.0,0.0,83.45,-83.45
2008,6,162,Chicago,Jonathan Carlsson,D,0.0,0.0,0.0,83.45,-83.45
2008,6,163,Edmonton,Teemu Hartikainen,L,52.0,13.0,81.77,83.21,-1.44
2008,6,164,Buffalo,Nick Crawford,D,0.0,0.0,0.0,83.45,-83.45
2008,6,166,Nashville,Jeff Foss,D,0.0,0.0,0.0,83.45,-83.45
2008,6,167,Colorado,Joel Chouinard,D,0.0,0.0,0.0,83.45,-83.45
2008,6,168,Calgary,Ryley Grantham,C,0.0,0.0,0.0,83.45,-83.45
2008,6,169,Chicago,Ben Smith,R,237.0,54.0,360.66,82.39,278.27
2008,6,170,Colorado,Jonas Holos,D,39.0,6.0,52.74,83.3,-30.56
2008,6,171,NY Rangers,Mitch Gaulton,D,0.0,0.0,0.0,83.45,-83.45
2008,6,172,New Jersey,David Wohlberg,C,0.0,0.0,0.0,83.45,-83.45
2008,6,173,Boston,Nicolas Tremblay,C,0.0,0.0,0.0,83.45,-83.45
2008,6,174,Washington,Greg Burke,L,0.0,0.0,0.0,83.45,-83.45
2008,6,175,NY Islanders,Justin DiBenedetto,L,8.0,1.0,10.29,83.42,-73.13
2008,6,176,Dallas,Matt Tassone,L,0.0,0.0,0.0,83.45,-83.45
2008,6,177,San Jose,Tommy Wingels,C,448.0,143.0,616.22,81.65,534.57
2008,6,178,Philadelphia,Zac Rinaldo,C,374.0,42.0,447.55,82.14,365.41
2008,6,179,Chicago,Braden Birch,D,0.0,0.0,0.0,83.45,-83.45
2008,6,181,Detroit,Stephen Johnston,C,0.0,0.0,0.0,83.45,-83.45
2008,7,182,Tampa Bay,Matias Sointu,L,0.0,0.0,0.0,60.62,-60.62
2008,7,183,Los Angeles,Garrett Roe,L,0.0,0.0,0.0,60.62,-60.62
2008,7,184,Winnipeg,Zach Redmond,D,133.0,38.0,220.02,60.0,160.02
2008,7,186,San Jose,Jason Demers,D,700.0,214.0,605.23,58.91,546.32
2008,7,187,Columbus,Sean Collins,C,21.0,3.0,27.87,60.54,-32.67
2008,7,188,Toronto,Andrew MacWilliam,D,12.0,2.0,16.58,60.57,-43.99
2008,7,189,Arizona,Tim Billingsley,D,0.0,0.0,0.0,60.62,-60.62
2008,7,190,Florida,Matt Bartkowski,D,256.0,48.0,365.92,59.58,306.34
2008,7,192,Chicago,Joe Gleason,D,0.0,0.0,0.0,60.62,-60.62
2008,7,193,Edmonton,Jordan Bendfeld,D,0.0,0.0,0.0,60.62,-60.62
2008,7,194,San Jose,Drew Daniels,D,0.0,0.0,0.0,60.62,-60.62
2008,7,195,Carolina,Samuel Morneau,L,0.0,0.0,0.0,60.62,-60.62
2008,7,197,Boston,Mark Goggin,C,0.0,0.0,0.0,60.62,-60.62
2008,7,198,Calgary,Alexander Deilert,D,0.0,0.0,0.0,60.62,-60.62
2008,7,199,Ottawa,Emil Sandin,L,0.0,0.0,0.0,60.62,-60.62
2008,7,200,Colorado,Nathan Condon,C,0.0,0.0,0.0,60.62,-60.62
2008,7,201,Nashville,Jani Lajunen,C,0.0,0.0,0.0,60.62,-60.62
2008,7,202,New Jersey,Harry Young,D,0.0,0.0,0.0,60.62,-60.62
2008,7,203,Tampa Bay,David Carle,D,0.0,0.0,0.0,60.62,-60.62
2008,7,204,Washington,Stefan Della Rovere,L,7.0,0.0,7.0,60.6,-53.6
2008,7,205,New Jersey,Jean-Sebastien Berube,L,0.0,0.0,0.0,60.62,-60.62
2008,7,206,Montreal,Patrick Johnson,C,0.0,0.0,0.0,60.62,-60.62
2008,7,208,Anaheim,Nick Pryor,D,0.0,0.0,0.0,60.62,-60.62
2008,7,209,Dallas,Mike Bergin,D,0.0,0.0,0.0,60.62,-60.62
2008,7,210,Pittsburgh,Nicholas D'Agostino,D,0.0,0.0,0.0,60.62,-60.62
2008,7,211,Detroit,Jesper Samuelsson,C,0.0,0.0,0.0,60.62,-60.62
2009,1,1,NY Islanders,John Tavares,C,1261.0,1182.0,1120.17,1085.23,34.94
2009,1,2,Tampa Bay,Victor Hedman,D,1164.0,811.0,924.01,889.16,34.85
2009,1,3,Colorado,Matt Duchene,C,1190.0,930.0,993.12,851.92,141.2
2009,1,4,Winnipeg,Evander Kane,L,1001.0,648.0,883.75,781.81,101.94
2009,1,5,Los Angeles,Brayden Schenn,C,1098.0,723.0,892.81,666.07,226.74
2009,1,6,Arizona,Oliver Ekman Larsson,D,1132.0,538.0,743.46,714.42,29.04
2009,1,7,Toronto,Nazem Kadri,C,1060.0,760.0,940.51,728.86,211.65
2009,1,8,Dallas,Scott Glennie,C,1.0,0.0,1.0,644.85,-643.85
2009,1,9,Ottawa,Jared Cowen,D,249.0,46.0,354.34,777.86,-423.52
2009,1,10,Edmonton,Magnus Paajarvi,L,467.0,124.0,572.47,568.69,3.78
2009,1,11,Nashville,Ryan Ellis,D,566.0,275.0,752.1,553.62,198.48
2009,1,12,NY Islanders,Calvin de Haan,D,679.0,149.0,534.9,625.96,-91.06
2009,1,13,Buffalo,Zack Kassian,R,661.0,203.0,606.37,491.21,115.16
2009,1,14,Florida,Dmitri Kulikov,D,1035.0,247.0,550.55,532.68,17.87
2009,1,15,Anaheim,Peter Holland,C,266.0,85.0,460.65,539.24,-78.59
2009,1,16,Minnesota,Nick Leddy,D,1070.0,423.0,678.29,559.03,119.26
2009,1,17,St. Louis,David Rundblad,D,113.0,25.0,170.25,574.87,-404.62
2009,1,18,Montreal,Louis Leblanc,R,50.0,10.0,72.9,512.35,-439.45
2009,1,19,NY Rangers,Chris Kreider,L,954.0,629.0,893.51,405.09,488.42
2009,1,20,New Jersey,Jacob Josefson,C,315.0,64.0,461.56,517.22,-55.66
2009,1,21,Columbus,John Moore,D,544.0,118.0,532.84,459.37,73.47
2009,1,22,Vancouver,Jordan Schroeder,L,165.0,42.0,261.18,481.77,-220.59
2009,1,23,Calgary,Tim Erixon,D,93.0,14.0,125.06,388.5,-263.44
2009,1,24,Washington,Marcus Johansson,L,1052.0,562.0,791.52,473.65,317.87
2009,1,25,Boston,Jordan Caron,R,157.0,28.0,221.12,403.54,-182.42
2009,1,26,Anaheim,Kyle Palmieri,C,925.0,545.0,836.33,591.91,244.42
2009,1,27,Carolina,Philippe Paradis,L,0.0,0.0,0.0,385.12,-385.12
2009,1,28,Chicago,Dylan Olsen,D,124.0,22.0,174.38,322.13,-147.75
2009,1,29,Tampa Bay,Carter Ashton,R,54.0,3.0,60.87,344.14,-283.27
2009,1,30,Pittsburgh,Simon Despres,D,193.0,43.0,291.47,435.99,-144.52
2009,2,32,Detroit,Landon Ferraro,C,77.0,12.0,104.48,156.52,-52.04
2009,2,33,Colorado,Ryan O'Reilly,C,1227.0,893.0,949.32,259.29,690.03
2009,2,34,Winnipeg,Carl Klingberg,R,12.0,1.0,14.29,275.28,-260.99
2009,2,35,Los Angeles,Kyle Clifford,L,753.0,144.0,511.9,316.75,195.15
2009,2,36,Arizona,Chris Brown,C,23.0,3.0,29.87,227.06,-197.19
2009,2,37,Anaheim,Mat Clark,D,9.0,1.0,11.29,245.17,-233.88
2009,2,38,Dallas,Alex Chiasson,R,651.0,233.0,647.78,280.99,366.79
2009,2,39,Ottawa,Jakob Silfverberg,R,820.0,373.0,726.83,328.25,398.58
2009,2,40,Edmonton,Anton Lander,C,215.0,35.0,295.15,75.43,219.72
2009,2,41,Nashville,Zach Budish,R,0.0,0.0,0.0,211.46,-211.46
2009,2,42,Nashville,Charles-Olivier Roussel,D,0.0,0.0,0.0,325.99,-325.99
2009,2,43,San Jose,William Wrenn,D,0.0,0.0,0.0,329.43,-329.43
2009,2,44,Florida,Drew Shore,C,98.0,26.0,157.54,296.13,-138.59
2009,2,45,Winnipeg,Jeremy Morin,L,82.0,22.0,132.38,313.34,-180.96
2009,2,47,NY Rangers,Ethan Werek,C,0.0,0.0,0.0,347.17,-347.17
2009,2,48,St. Louis,Brett Ponich,D,0.0,0.0,0.0,89.69,-89.69
2009,2,49,Colorado,Stefan Elliott,D,87.0,25.0,144.25,265.68,-121.43
2009,2,50,Toronto,Kenny Ryan,R,0.0,0.0,0.0,222.67,-222.67
2009,2,51,Carolina,Brian Dumoulin,D,782.0,194.0,558.25,215.23,343.02
2009,2,52,Tampa Bay,Richard Panik,R,521.0,195.0,661.13,153.42,507.71
2009,2,53,Vancouver,Anton Rodin,R,3.0,1.0,5.29,280.81,-275.52
2009,2,54,New Jersey,Eric Gelinas,D,189.0,55.0,314.95,217.0,97.95
2009,2,55,Washington,Dmitri Orlov,D,942.0,361.0,668.42,420.93,247.49
2009,2,56,Columbus,Kevin Lynch,C,0.0,0.0,0.0,253.92,-253.92
2009,2,57,San Jose,Taylor Doherty,D,0.0,0.0,0.0,232.7,-232.7
2009,2,58,Toronto,Jesse Blacker,D,1.0,0.0,1.0,495.48,-494.48
2009,2,59,Chicago,Brandon Pirri,C,276.0,121.0,553.09,132.91,420.18
2009,2,60,Detroit,Tomas Tatar,L,927.0,496.0,792.2,198.33,593.87
2009,2,61,Pittsburgh,Philip Samuelsson,D,13.0,0.0,13.0,215.67,-202.67
2009,3,63,Pittsburgh,Ben Hanowski,R,16.0,3.0,22.87,183.72,-160.85
2009,3,64,Colorado,Tyson Barrie,D,822.0,508.0,859.82,95.53,764.29
2009,3,65,Montreal,Joonas Nattinen,C,1.0,0.0,1.0,168.44,-167.44
2009,3,66,Buffalo,Brayden McNabb,D,880.0,189.0,531.09,287.71,243.38
2009,3,67,Florida,Josh Birkholz,R,0.0,0.0,0.0,250.79,-250.79
2009,3,68,Toronto,Jamie Devane,L,2.0,0.0,2.0,88.44,-86.44
2009,3,69,Dallas,Reilly Smith,R,986.0,575.0,831.42,166.07,665.35
2009,3,70,Nashville,Taylor Beck,R,92.0,23.0,144.67,40.67,104.0
2009,3,71,Edmonton,Troy Hesketh,D,0.0,0.0,0.0,207.72,-207.72
2009,3,72,Nashville,Michael Latta,C,113.0,17.0,151.93,172.43,-20.5
2009,3,73,New Jersey,Alexander Urbom,D,34.0,4.0,43.16,67.23,-24.07
2009,3,74,Calgary,Ryan Howse,L,0.0,0.0,0.0,127.04,-127.04
2009,3,75,Detroit,Andrej Nestrasil,R,128.0,48.0,237.92,216.82,21.1
2009,3,78,St. Louis,Sergei Andronov,L,0.0,0.0,0.0,209.4,-209.4
2009,3,79,Montreal,Mac Bennett,D,0.0,0.0,0.0,284.79,-284.79
2009,3,80,NY Rangers,Ryan Bourque,L,1.0,0.0,1.0,199.34,-198.34
2009,3,82,Edmonton,Cameron Abney,R,0.0,0.0,0.0,233.08,-233.08
2009,3,83,Vancouver,Kevin Connauton,D,360.0,80.0,537.16,7.84,529.32
2009,3,84,Los Angeles,Nicolas Deslauriers,L,702.0,105.0,477.94,27.24,450.7
2009,3,85,Washington,Cody Eakin,C,701.0,256.0,653.72,207.38,446.34
2009,3,86,Boston,Ryan Button,D,0.0,0.0,0.0,200.26,-200.26
2009,3,87,Philadelphia,Simon Bertilsson,D,0.0,0.0,0.0,26.31,-26.31
2009,3,88,Carolina,Mattias Lindstrom,L,0.0,0.0,0.0,71.24,-71.24
2009,3,89,Chicago,Daniel Delisle,L,0.0,0.0,0.0,170.7,-170.7
2009,3,90,Detroit,Gleason Fournier,D,0.0,0.0,0.0,113.62,-113.62
2009,4,92,NY Islanders,Casey Cizikas,C,974.0,279.0,589.52,68.12,521.4
2009,4,93,Tampa Bay,Alex Hutchings,L,0.0,0.0,0.0,108.48,-108.48
2009,4,94,Columbus,David Savard,D,870.0,242.0,582.77,2.62,580.15
2009,4,96,Los Angeles,Linden Vey,R,138.0,44.0,238.76,209.41,29.35
2009,4,97,Arizona,Jordan Szwarz,C,50.0,7.0,66.03,104.88,-38.85
2009,4,98,Nashville,Craig Smith,C,987.0,452.0,729.34,66.4,662.94
2009,4,99,Edmonton,Kyle Bigos,D,0.0,0.0,0.0,190.38,-190.38
2009,4,100,Ottawa,Chris Wideman,D,291.0,78.0,469.62,89.37,380.25
2009,4,101,Edmonton,Toni Rajala,L,0.0,0.0,0.0,146.94,-146.94
2009,4,102,Nashville,Mattias Ekholm,D,961.0,399.0,694.48,75.91,618.57
2009,4,103,Minnesota,Kris Foucault,L,1.0,0.0,1.0,55.26,-54.26
2009,4,104,Buffalo,Marcus Foligno,L,927.0,335.0,650.61,223.02,427.59
2009,4,105,Arizona,Justin Weller,D,0.0,0.0,0.0,156.76,-156.76
2009,4,106,Anaheim,Sami Vatanen,D,473.0,200.0,700.71,181.88,518.83
2009,4,107,Florida,Garrett Wilson,L,86.0,8.0,104.32,61.97,42.35
2009,4,108,St. Louis,Tyler Shattock,R,0.0,0.0,0.0,145.03,-145.03
2009,4,109,Montreal,Alexander Avtsin,R,0.0,0.0,0.0,86.99,-86.99
2009,4,110,Nashville,Nick Oliver,C,0.0,0.0,0.0,219.48,-219.48
2009,4,111,Calgary,Henrik Bjorklund,L,0.0,0.0,0.0,167.98,-167.98
2009,4,112,Boston,Lane MacDermid,L,21.0,4.0,30.16,252.71,-222.55
2009,4,113,Vancouver,Jeremy Price,D,0.0,0.0,0.0,102.82,-102.82
2009,4,114,New Jersey,Seth Helgeson,D,50.0,4.0,59.16,148.92,-89.76
2009,4,115,Washington,Patrick Wey,D,9.0,3.0,15.87,54.89,-39.02
2009,4,116,Minnesota,Alexander Fallstrom,R,0.0,0.0,0.0,91.68,-91.68
2009,4,119,Chicago,Byron Froese,C,141.0,20.0,186.8,67.36,119.44
2009,4,120,Winnipeg,Ben Chiarot,D,799.0,182.0,541.7,122.44,419.26
2009,4,121,Pittsburgh,Nick Petersen,R,0.0,0.0,0.0,297.09,-297.09
2009,5,122,NY Islanders,Anton Klementyev,D,1.0,0.0,1.0,98.64,-97.64
2009,5,123,Pittsburgh,Alex Velischek,D,0.0,0.0,0.0,98.64,-98.64
2009,5,125,Winnipeg,Cody Sol,D,0.0,0.0,0.0,98.64,-98.64
2009,5,126,Los Angeles,David Kolomatis,D,0.0,0.0,0.0,98.64,-98.64
2009,5,127,NY Rangers,Roman Horak,C,84.0,19.0,127.51,98.28,29.23
2009,5,128,Toronto,Eric Knodel,D,0.0,0.0,0.0,98.64,-98.64
2009,5,129,Dallas,Tomas Vincour,R,95.0,17.0,133.93,98.26,35.67
2009,5,130,Ottawa,Mike Hoffman,C,745.0,487.0,888.92,96.11,792.81
2009,5,131,Carolina,Matt Kennedy,R,0.0,0.0,0.0,98.64,-98.64
2009,5,132,Nashville,Gabriel Bourque,L,413.0,103.0,559.32,97.05,462.27
2009,5,134,Buffalo,Mark Adams,D,0.0,0.0,0.0,98.64,-98.64
2009,5,135,Florida,Corban Knight,C,52.0,12.0,79.48,98.41,-18.93
2009,5,136,Anaheim,Radoslav Illo,C,0.0,0.0,0.0,98.64,-98.64
2009,5,137,Columbus,Thomas Larkin,D,0.0,0.0,0.0,98.64,-98.64
2009,5,138,Florida,Wade Megan,C,15.0,2.0,19.58,98.58,-79.0
2009,5,139,Montreal,Gabriel Dumont,C,90.0,9.0,110.61,98.33,12.28
2009,5,141,Calgary,Spencer Bennett,L,0.0,0.0,0.0,98.64,-98.64
2009,5,143,Vancouver,Peter Andersson,D,0.0,0.0,0.0,98.64,-98.64
2009,5,144,New Jersey,Derek Rodwell,L,0.0,0.0,0.0,98.64,-98.64
2009,5,145,Washington,Brett Flemming,D,0.0,0.0,0.0,98.64,-98.64
2009,5,146,Ottawa,Jeff Costello,L,0.0,0.0,0.0,98.64,-98.64
2009,5,147,San Jose,Philip Varone,C,97.0,17.0,135.93,98.25,37.68
2009,5,149,Chicago,Marcus Kruger,C,520.0,123.0,548.84,97.08,451.76
2009,5,150,Detroit,Nick Jensen,D,694.0,172.0,558.05,97.05,461.0
2009,5,151,Pittsburgh,Andy Bathgate,C,0.0,0.0,0.0,98.64,-98.64
2009,6,152,NY Islanders,Anders Lee,L,919.0,549.0,843.01,80.98,762.03
2009,6,153,Philadelphia,Dave Labrecque,C,0.0,0.0,0.0,83.45,-83.45
2009,6,155,Winnipeg,Jimmy Bubnick,C,0.0,0.0,0.0,83.45,-83.45
2009,6,156,Los Angeles,Michael Pelech,F,0.0,0.0,0.0,83.45,-83.45
2009,6,157,Arizona,Evan Bloodoff,L,0.0,0.0,0.0,83.45,-83.45
2009,6,158,Toronto,Jerry D'Amigo,L,31.0,3.0,37.87,83.34,-45.47
2009,6,159,Dallas,Curtis McKenzie,L,99.0,23.0,151.67,83.01,68.66
2009,6,160,Ottawa,Corey Cowick,L,0.0,0.0,0.0,83.45,-83.45
2009,6,163,Minnesota,Jere Sallinen,L,0.0,0.0,0.0,83.45,-83.45
2009,6,165,Florida,Scott Timmins,C,24.0,1.0,26.29,83.38,-57.09
2009,6,166,Anaheim,Scott Valentine,D,0.0,0.0,0.0,83.45,-83.45
2009,6,167,Columbus,Anton Blomqvist,D,0.0,0.0,0.0,83.45,-83.45
2009,6,168,St. Louis,David Shields,D,0.0,0.0,0.0,83.45,-83.45
2009,6,169,Montreal,Dustin Walsh,C,0.0,0.0,0.0,83.45,-83.45
2009,6,170,NY Rangers,Daniel Maggio,D,0.0,0.0,0.0,83.45,-83.45
2009,6,172,Philadelphia,Eric Wellwood,L,31.0,10.0,53.9,83.29,-29.39
2009,6,174,New Jersey,Ashton Bernard,L,0.0,0.0,0.0,83.45,-83.45
2009,6,175,Washington,Garrett Mitchell,R,1.0,0.0,1.0,83.45,-82.45
2009,6,176,Boston,Tyler Randell,R,27.0,6.0,40.74,83.33,-42.59
2009,6,177,Chicago,David Pacan,R,0.0,0.0,0.0,83.45,-83.45
2009,6,178,Carolina,Rasmus Rissanen,D,6.0,0.0,6.0,83.43,-77.43
2009,6,179,Los Angeles,Brandon Kozun,R,20.0,4.0,29.16,83.37,-54.21
2009,6,180,Detroit,Mitch Callahan,R,5.0,0.0,5.0,83.44,-78.44
2009,6,181,Pittsburgh,Viktor Ekbom,D,0.0,0.0,0.0,83.45,-83.45
2009,7,182,Minnesota,Erik Haula,L,835.0,371.0,718.22,58.59,659.63
2009,7,183,Tampa Bay,Kirill Gotovets,D,0.0,0.0,0.0,60.62,-60.62
2009,7,184,Colorado,Gus Young,D,0.0,0.0,0.0,60.62,-60.62
2009,7,185,Winnipeg,Levko Koper,L,0.0,0.0,0.0,60.62,-60.62
2009,7,186,Los Angeles,Jordan Nolan,C,375.0,52.0,469.05,59.29,409.76
2009,7,187,Vancouver,Steven Anthony,L,0.0,0.0,0.0,60.62,-60.62
2009,7,188,Toronto,Barron Smith,D,0.0,0.0,0.0,60.62,-60.62
2009,7,189,San Jose,Marek Viedensky,C,0.0,0.0,0.0,60.62,-60.62
2009,7,190,Ottawa,Brad Peltz,L,0.0,0.0,0.0,60.62,-60.62
2009,7,191,Ottawa,Michael Sdao,D,0.0,0.0,0.0,60.62,-60.62
2009,7,192,Nashville,Cam Reid,F,0.0,0.0,0.0,60.62,-60.62
